cliente_id,tienda_id,producto_id,fecha,sku_cliente,unidades,importe,archivo_origen
1,34,3,2025-03-03,7500462417826,2,33.15,sellout-heb.xlsx
1,34,4,2025-03-01,7500462417833,2,33.15,sellout-heb.xlsx
1,34,4,2025-03-02,7500462417833,5,82.87,sellout-heb.xlsx
1,34,4,2025-03-03,7500462417833,3,49.72,sellout-heb.xlsx
1,34,4,2025-03-04,7500462417833,2,33.15,sellout-heb.xlsx
1,34,4,2025-03-05,7500462417833,4,66.3,sellout-heb.xlsx
1,34,5,2025-02-28,7500462860004,4,114.81,sellout-heb.xlsx
1,34,5,2025-03-01,7500462860004,1,28.7,sellout-heb.xlsx
1,34,5,2025-03-02,7500462860004,1,28.7,sellout-heb.xlsx
1,34,5,2025-03-04,7500462860004,1,28.7,sellout-heb.xlsx
1,34,5,2025-03-06,7500462860004,1,28.7,sellout-heb.xlsx
1,34,8,2025-02-28,7500462860042,1,16.57,sellout-heb.xlsx
1,34,8,2025-03-03,7500462860042,10,165.74,sellout-heb.xlsx
1,34,8,2025-03-05,7500462860042,1,16.57,sellout-heb.xlsx
1,34,9,2025-03-01,7500462860066,2,36.85,sellout-heb.xlsx
1,34,9,2025-03-03,7500462860066,1,18.43,sellout-heb.xlsx
1,34,9,2025-03-04,7500462860066,1,18.43,sellout-heb.xlsx
1,34,10,2025-02-28,7503028921003,2,72.04,sellout-heb.xlsx
1,34,10,2025-03-01,7503028921003,1,36.02,sellout-heb.xlsx
1,34,11,2025-03-02,7503028921010,1,28.7,sellout-heb.xlsx
1,34,13,2025-03-03,7503028921317,1,49.9,sellout-heb.xlsx
1,34,13,2025-03-05,7503028921317,2,99.8,sellout-heb.xlsx
1,34,13,2025-03-06,7503028921317,2,99.8,sellout-heb.xlsx
1,35,2,2025-03-02,7500462417819,1,16.57,sellout-heb.xlsx
1,35,2,2025-03-04,7500462417819,2,33.15,sellout-heb.xlsx
1,35,2,2025-03-05,7500462417819,1,16.57,sellout-heb.xlsx
1,35,3,2025-02-28,7500462417826,2,33.15,sellout-heb.xlsx
1,35,4,2025-02-28,7500462417833,1,16.57,sellout-heb.xlsx
1,35,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,35,4,2025-03-02,7500462417833,2,33.15,sellout-heb.xlsx
1,35,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,35,4,2025-03-05,7500462417833,1,16.57,sellout-heb.xlsx
1,35,5,2025-03-02,7500462860004,2,57.41,sellout-heb.xlsx
1,35,5,2025-03-04,7500462860004,1,28.7,sellout-heb.xlsx
1,35,8,2025-03-02,7500462860042,5,82.87,sellout-heb.xlsx
1,35,10,2025-03-06,7503028921003,1,36.02,sellout-heb.xlsx
1,35,11,2025-02-28,7503028921010,1,28.7,sellout-heb.xlsx
1,35,11,2025-03-02,7503028921010,1,28.7,sellout-heb.xlsx
1,35,11,2025-03-03,7503028921010,3,86.11,sellout-heb.xlsx
1,35,13,2025-02-28,7503028921317,1,49.9,sellout-heb.xlsx
1,35,13,2025-03-01,7503028921317,1,49.9,sellout-heb.xlsx
1,35,13,2025-03-02,7503028921317,1,49.9,sellout-heb.xlsx
1,35,13,2025-03-03,7503028921317,1,49.9,sellout-heb.xlsx
1,36,2,2025-02-28,7500462417819,1,16.57,sellout-heb.xlsx
1,36,2,2025-03-02,7500462417819,1,16.57,sellout-heb.xlsx
1,36,2,2025-03-05,7500462417819,1,16.57,sellout-heb.xlsx
1,36,3,2025-03-01,7500462417826,1,16.57,sellout-heb.xlsx
1,36,3,2025-03-05,7500462417826,1,16.57,sellout-heb.xlsx
1,36,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,36,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,36,4,2025-03-06,7500462417833,1,16.57,sellout-heb.xlsx
1,36,5,2025-02-28,7500462860004,2,57.41,sellout-heb.xlsx
1,36,5,2025-03-01,7500462860004,1,28.7,sellout-heb.xlsx
1,36,5,2025-03-02,7500462860004,1,28.7,sellout-heb.xlsx
1,36,8,2025-02-28,7500462860042,1,16.57,sellout-heb.xlsx
1,36,8,2025-03-03,7500462860042,2,33.15,sellout-heb.xlsx
1,36,8,2025-03-04,7500462860042,3,49.72,sellout-heb.xlsx
1,36,8,2025-03-05,7500462860042,1,16.57,sellout-heb.xlsx
1,36,9,2025-03-01,7500462860066,1,18.43,sellout-heb.xlsx
1,36,9,2025-03-03,7500462860066,1,18.43,sellout-heb.xlsx
1,36,10,2025-03-01,7503028921003,1,36.02,sellout-heb.xlsx
1,36,10,2025-03-02,7503028921003,3,108.06,sellout-heb.xlsx
1,36,10,2025-03-03,7503028921003,2,72.04,sellout-heb.xlsx
1,36,11,2025-03-01,7503028921010,1,28.7,sellout-heb.xlsx
1,36,13,2025-03-02,7503028921317,1,49.9,sellout-heb.xlsx
1,36,13,2025-03-04,7503028921317,1,49.9,sellout-heb.xlsx
1,36,13,2025-03-05,7503028921317,1,49.9,sellout-heb.xlsx
1,36,13,2025-03-06,7503028921317,1,49.9,sellout-heb.xlsx
1,37,2,2025-03-02,7500462417819,1,16.57,sellout-heb.xlsx
1,37,2,2025-03-03,7500462417819,1,16.57,sellout-heb.xlsx
1,37,3,2025-02-28,7500462417826,1,16.57,sellout-heb.xlsx
1,37,3,2025-03-02,7500462417826,3,49.72,sellout-heb.xlsx
1,37,4,2025-02-28,7500462417833,1,16.57,sellout-heb.xlsx
1,37,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,37,4,2025-03-02,7500462417833,2,33.15,sellout-heb.xlsx
1,37,4,2025-03-03,7500462417833,2,33.15,sellout-heb.xlsx
1,37,4,2025-03-04,7500462417833,2,33.15,sellout-heb.xlsx
1,37,4,2025-03-05,7500462417833,2,33.15,sellout-heb.xlsx
1,37,5,2025-03-01,7500462860004,2,57.41,sellout-heb.xlsx
1,37,5,2025-03-02,7500462860004,2,57.41,sellout-heb.xlsx
1,37,8,2025-02-28,7500462860042,1,16.57,sellout-heb.xlsx
1,37,8,2025-03-02,7500462860042,1,16.57,sellout-heb.xlsx
1,37,8,2025-03-03,7500462860042,1,16.57,sellout-heb.xlsx
1,37,8,2025-03-06,7500462860042,1,16.57,sellout-heb.xlsx
1,37,9,2025-03-02,7500462860066,1,18.43,sellout-heb.xlsx
1,37,9,2025-03-05,7500462860066,1,18.43,sellout-heb.xlsx
1,37,10,2025-03-02,7503028921003,1,36.02,sellout-heb.xlsx
1,37,11,2025-03-04,7503028921010,1,28.7,sellout-heb.xlsx
1,37,13,2025-03-01,7503028921317,3,149.7,sellout-heb.xlsx
1,37,13,2025-03-02,7503028921317,1,49.9,sellout-heb.xlsx
1,38,2,2025-03-06,7500462417819,3,49.72,sellout-heb.xlsx
1,38,3,2025-03-06,7500462417826,1,16.57,sellout-heb.xlsx
1,38,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,38,4,2025-03-03,7500462417833,2,33.15,sellout-heb.xlsx
1,38,4,2025-03-05,7500462417833,1,16.57,sellout-heb.xlsx
1,38,5,2025-02-28,7500462860004,1,36.02,sellout-heb.xlsx
1,38,5,2025-03-03,7500462860004,1,36.02,sellout-heb.xlsx
1,38,5,2025-03-04,7500462860004,1,36.02,sellout-heb.xlsx
1,38,8,2025-03-02,7500462860042,3,49.72,sellout-heb.xlsx
1,38,8,2025-03-06,7500462860042,1,16.57,sellout-heb.xlsx
1,38,9,2025-03-01,7500462860066,1,18.43,sellout-heb.xlsx
1,38,9,2025-03-06,7500462860066,1,18.43,sellout-heb.xlsx
1,38,13,2025-03-01,7503028921317,4,189,sellout-heb.xlsx
1,38,13,2025-03-03,7503028921317,4,199.6,sellout-heb.xlsx
1,38,13,2025-03-06,7503028921317,1,49.9,sellout-heb.xlsx
1,39,3,2025-03-02,7500462417826,1,16.57,sellout-heb.xlsx
1,39,4,2025-02-28,7500462417833,1,16.57,sellout-heb.xlsx
1,39,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,39,4,2025-03-06,7500462417833,3,49.72,sellout-heb.xlsx
1,39,5,2025-03-03,7500462860004,2,72.04,sellout-heb.xlsx
1,39,11,2025-02-28,7503028921010,1,36.02,sellout-heb.xlsx
1,39,13,2025-03-02,7503028921317,1,49.9,sellout-heb.xlsx
1,39,13,2025-03-04,7503028921317,1,49.9,sellout-heb.xlsx
1,39,13,2025-03-05,7503028921317,2,99.8,sellout-heb.xlsx
1,40,2,2025-03-03,7500462417819,2,33.15,sellout-heb.xlsx
1,40,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,40,4,2025-03-02,7500462417833,3,49.72,sellout-heb.xlsx
1,40,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,40,4,2025-03-05,7500462417833,4,66.3,sellout-heb.xlsx
1,40,5,2025-03-04,7500462860004,1,36.02,sellout-heb.xlsx
1,40,5,2025-03-06,7500462860004,1,36.02,sellout-heb.xlsx
1,40,8,2025-03-01,7500462860042,1,16.57,sellout-heb.xlsx
1,40,8,2025-03-03,7500462860042,1,16.57,sellout-heb.xlsx
1,40,9,2025-03-05,7500462860066,4,73.7,sellout-heb.xlsx
1,40,13,2025-03-01,7503028921317,2,99.8,sellout-heb.xlsx
1,40,13,2025-03-02,7503028921317,2,99.8,sellout-heb.xlsx
1,41,2,2025-03-02,7500462417819,1,16.57,sellout-heb.xlsx
1,41,2,2025-03-03,7500462417819,3,49.72,sellout-heb.xlsx
1,41,2,2025-03-06,7500462417819,2,33.15,sellout-heb.xlsx
1,41,3,2025-03-02,7500462417826,2,33.15,sellout-heb.xlsx
1,41,4,2025-03-02,7500462417833,2,33.15,sellout-heb.xlsx
1,41,4,2025-03-03,7500462417833,3,49.72,sellout-heb.xlsx
1,41,4,2025-03-04,7500462417833,2,33.15,sellout-heb.xlsx
1,41,4,2025-03-06,7500462417833,2,33.15,sellout-heb.xlsx
1,41,5,2025-02-28,7500462860004,1,28.7,sellout-heb.xlsx
1,41,5,2025-03-02,7500462860004,1,28.7,sellout-heb.xlsx
1,41,8,2025-02-28,7500462860042,1,16.57,sellout-heb.xlsx
1,41,8,2025-03-01,7500462860042,2,33.15,sellout-heb.xlsx
1,41,8,2025-03-02,7500462860042,3,49.72,sellout-heb.xlsx
1,41,8,2025-03-03,7500462860042,4,66.3,sellout-heb.xlsx
1,41,9,2025-02-28,7500462860066,1,18.43,sellout-heb.xlsx
1,41,11,2025-03-02,7503028921010,1,28.7,sellout-heb.xlsx
1,41,11,2025-03-04,7503028921010,1,28.7,sellout-heb.xlsx
1,41,13,2025-02-28,7503028921317,3,149.7,sellout-heb.xlsx
1,41,13,2025-03-01,7503028921317,1,49.9,sellout-heb.xlsx
1,41,13,2025-03-02,7503028921317,1,49.9,sellout-heb.xlsx
1,41,13,2025-03-03,7503028921317,1,49.9,sellout-heb.xlsx
1,42,2,2025-03-01,7500462417819,1,16.57,sellout-heb.xlsx
1,42,3,2025-03-02,7500462417826,1,16.57,sellout-heb.xlsx
1,42,3,2025-03-04,7500462417826,1,16.57,sellout-heb.xlsx
1,42,3,2025-03-05,7500462417826,1,16.57,sellout-heb.xlsx
1,42,4,2025-03-03,7500462417833,1,16.57,sellout-heb.xlsx
1,42,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,42,5,2025-03-01,7500462860004,1,28.7,sellout-heb.xlsx
1,42,5,2025-03-02,7500462860004,2,57.41,sellout-heb.xlsx
1,42,5,2025-03-06,7500462860004,1,28.7,sellout-heb.xlsx
1,42,8,2025-03-04,7500462860042,4,66.3,sellout-heb.xlsx
1,42,10,2025-03-02,7503028921003,2,72.04,sellout-heb.xlsx
1,42,10,2025-03-03,7503028921003,1,36.02,sellout-heb.xlsx
1,42,11,2025-03-01,7503028921010,4,114.81,sellout-heb.xlsx
1,42,11,2025-03-05,7503028921010,1,28.7,sellout-heb.xlsx
1,42,13,2025-03-01,7503028921317,1,49.9,sellout-heb.xlsx
1,42,13,2025-03-03,7503028921317,1,49.9,sellout-heb.xlsx
1,42,13,2025-03-04,7503028921317,1,49.9,sellout-heb.xlsx
1,42,13,2025-03-06,7503028921317,1,49.9,sellout-heb.xlsx
1,43,2,2025-02-28,7500462417819,4,66.3,sellout-heb.xlsx
1,43,2,2025-03-01,7500462417819,1,16.57,sellout-heb.xlsx
1,43,2,2025-03-02,7500462417819,4,66.3,sellout-heb.xlsx
1,43,2,2025-03-03,7500462417819,5,82.87,sellout-heb.xlsx
1,43,2,2025-03-04,7500462417819,1,16.57,sellout-heb.xlsx
1,43,2,2025-03-05,7500462417819,10,165.74,sellout-heb.xlsx
1,43,2,2025-03-06,7500462417819,2,33.15,sellout-heb.xlsx
1,43,3,2025-02-28,7500462417826,2,33.15,sellout-heb.xlsx
1,43,3,2025-03-01,7500462417826,3,49.72,sellout-heb.xlsx
1,43,3,2025-03-02,7500462417826,9,149.17,sellout-heb.xlsx
1,43,3,2025-03-03,7500462417826,12,198.89,sellout-heb.xlsx
1,43,3,2025-03-04,7500462417826,3,49.72,sellout-heb.xlsx
1,43,3,2025-03-05,7500462417826,13,215.46,sellout-heb.xlsx
1,43,3,2025-03-06,7500462417826,9,149.17,sellout-heb.xlsx
1,43,4,2025-02-28,7500462417833,20,331.48,sellout-heb.xlsx
1,43,4,2025-03-01,7500462417833,7,116.02,sellout-heb.xlsx
1,43,4,2025-03-02,7500462417833,6,99.44,sellout-heb.xlsx
1,43,4,2025-03-03,7500462417833,10,165.74,sellout-heb.xlsx
1,43,4,2025-03-04,7500462417833,2,33.15,sellout-heb.xlsx
1,43,4,2025-03-05,7500462417833,1,16.57,sellout-heb.xlsx
1,43,4,2025-03-06,7500462417833,2,33.15,sellout-heb.xlsx
1,43,5,2025-02-28,7500462860004,5,180.09,sellout-heb.xlsx
1,43,5,2025-03-01,7500462860004,4,144.07,sellout-heb.xlsx
1,43,5,2025-03-02,7500462860004,4,144.07,sellout-heb.xlsx
1,43,5,2025-03-03,7500462860004,1,36.02,sellout-heb.xlsx
1,43,5,2025-03-04,7500462860004,5,180.09,sellout-heb.xlsx
1,43,5,2025-03-05,7500462860004,3,108.06,sellout-heb.xlsx
1,43,5,2025-03-06,7500462860004,2,72.04,sellout-heb.xlsx
1,43,8,2025-02-28,7500462860042,4,66.3,sellout-heb.xlsx
1,43,8,2025-03-01,7500462860042,2,33.15,sellout-heb.xlsx
1,43,8,2025-03-02,7500462860042,4,66.3,sellout-heb.xlsx
1,43,8,2025-03-03,7500462860042,27,447.5,sellout-heb.xlsx
1,43,8,2025-03-04,7500462860042,7,116.02,sellout-heb.xlsx
1,43,8,2025-03-05,7500462860042,1,16.57,sellout-heb.xlsx
1,43,8,2025-03-06,7500462860042,1,16.57,sellout-heb.xlsx
1,43,9,2025-03-01,7500462860066,1,18.43,sellout-heb.xlsx
1,43,9,2025-03-02,7500462860066,6,110.56,sellout-heb.xlsx
1,43,9,2025-03-03,7500462860066,1,18.43,sellout-heb.xlsx
1,43,9,2025-03-05,7500462860066,1,18.43,sellout-heb.xlsx
1,43,9,2025-03-06,7500462860066,3,55.28,sellout-heb.xlsx
1,43,10,2025-02-28,7503028921003,3,108.06,sellout-heb.xlsx
1,43,10,2025-03-01,7503028921003,5,180.09,sellout-heb.xlsx
1,43,10,2025-03-02,7503028921003,3,108.06,sellout-heb.xlsx
1,43,10,2025-03-03,7503028921003,1,36.02,sellout-heb.xlsx
1,43,10,2025-03-05,7503028921003,2,72.04,sellout-heb.xlsx
1,43,10,2025-03-06,7503028921003,2,72.04,sellout-heb.xlsx
1,43,11,2025-03-01,7503028921010,1,36.02,sellout-heb.xlsx
1,43,11,2025-03-02,7503028921010,1,36.02,sellout-heb.xlsx
1,43,11,2025-03-03,7503028921010,1,36.02,sellout-heb.xlsx
1,43,11,2025-03-04,7503028921010,5,180.09,sellout-heb.xlsx
1,43,12,2025-02-28,7503028921133,2,7.37,sellout-heb.xlsx
1,43,12,2025-03-01,7503028921133,1,3.69,sellout-heb.xlsx
1,43,12,2025-03-02,7503028921133,1,3.69,sellout-heb.xlsx
1,43,12,2025-03-04,7503028921133,2,7.37,sellout-heb.xlsx
1,43,12,2025-03-05,7503028921133,1,3.69,sellout-heb.xlsx
1,43,12,2025-03-06,7503028921133,3,11.06,sellout-heb.xlsx
1,43,13,2025-03-01,7503028921317,3,149.7,sellout-heb.xlsx
1,43,13,2025-03-02,7503028921317,7,350.4,sellout-heb.xlsx
1,43,13,2025-03-04,7503028921317,3,149.7,sellout-heb.xlsx
1,43,13,2025-03-05,7503028921317,4,199.6,sellout-heb.xlsx
1,44,2,2025-03-01,7500462417819,1,16.57,sellout-heb.xlsx
1,44,2,2025-03-02,7500462417819,2,33.15,sellout-heb.xlsx
1,44,2,2025-03-03,7500462417819,1,16.57,sellout-heb.xlsx
1,44,2,2025-03-05,7500462417819,1,16.57,sellout-heb.xlsx
1,44,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,44,4,2025-03-02,7500462417833,2,33.15,sellout-heb.xlsx
1,44,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,44,4,2025-03-05,7500462417833,2,33.15,sellout-heb.xlsx
1,44,4,2025-03-06,7500462417833,1,16.57,sellout-heb.xlsx
1,44,5,2025-03-02,7500462860004,3,86.11,sellout-heb.xlsx
1,44,5,2025-03-03,7500462860004,2,57.41,sellout-heb.xlsx
1,44,5,2025-03-05,7500462860004,1,28.7,sellout-heb.xlsx
1,44,8,2025-02-28,7500462860042,2,33.15,sellout-heb.xlsx
1,44,8,2025-03-03,7500462860042,3,49.72,sellout-heb.xlsx
1,44,9,2025-03-01,7500462860066,1,18.43,sellout-heb.xlsx
1,44,10,2025-03-01,7503028921003,1,36.02,sellout-heb.xlsx
1,44,10,2025-03-05,7503028921003,1,36.02,sellout-heb.xlsx
1,44,11,2025-03-03,7503028921010,1,28.7,sellout-heb.xlsx
1,44,11,2025-03-05,7503028921010,1,28.7,sellout-heb.xlsx
1,44,11,2025-03-06,7503028921010,1,28.7,sellout-heb.xlsx
1,44,12,2025-03-01,7503028921133,2,33.15,sellout-heb.xlsx
1,44,12,2025-03-02,7503028921133,1,16.57,sellout-heb.xlsx
1,44,12,2025-03-03,7503028921133,1,16.57,sellout-heb.xlsx
1,44,12,2025-03-04,7503028921133,13,60.19,sellout-heb.xlsx
1,44,12,2025-03-05,7503028921133,7,32.41,sellout-heb.xlsx
1,44,13,2025-03-01,7503028921317,1,49.9,sellout-heb.xlsx
1,44,13,2025-03-02,7503028921317,4,199.6,sellout-heb.xlsx
1,44,13,2025-03-03,7503028921317,1,49.9,sellout-heb.xlsx
1,44,13,2025-03-04,7503028921317,1,49.9,sellout-heb.xlsx
1,45,2,2025-03-02,7500462417819,1,16.57,sellout-heb.xlsx
1,45,2,2025-03-03,7500462417819,1,16.57,sellout-heb.xlsx
1,45,2,2025-03-04,7500462417819,3,49.72,sellout-heb.xlsx
1,45,2,2025-03-05,7500462417819,1,16.57,sellout-heb.xlsx
1,45,3,2025-02-28,7500462417826,1,16.57,sellout-heb.xlsx
1,45,3,2025-03-01,7500462417826,1,16.57,sellout-heb.xlsx
1,45,3,2025-03-02,7500462417826,1,16.57,sellout-heb.xlsx
1,45,3,2025-03-04,7500462417826,2,33.15,sellout-heb.xlsx
1,45,4,2025-03-02,7500462417833,3,49.72,sellout-heb.xlsx
1,45,4,2025-03-06,7500462417833,1,16.57,sellout-heb.xlsx
1,45,5,2025-02-28,7500462860004,2,58.24,sellout-heb.xlsx
1,45,8,2025-03-04,7500462860042,1,16.57,sellout-heb.xlsx
1,45,9,2025-03-01,7500462860066,1,18.43,sellout-heb.xlsx
1,45,9,2025-03-04,7500462860066,2,36.85,sellout-heb.xlsx
1,45,10,2025-03-01,7503028921003,2,72.04,sellout-heb.xlsx
1,45,10,2025-03-02,7503028921003,2,72.04,sellout-heb.xlsx
1,45,10,2025-03-03,7503028921003,1,36.02,sellout-heb.xlsx
1,45,10,2025-03-04,7503028921003,1,36.02,sellout-heb.xlsx
1,45,11,2025-03-01,7503028921010,1,28.7,sellout-heb.xlsx
1,45,11,2025-03-02,7503028921010,1,28.7,sellout-heb.xlsx
1,45,11,2025-03-03,7503028921010,1,28.7,sellout-heb.xlsx
1,45,11,2025-03-05,7503028921010,1,28.7,sellout-heb.xlsx
1,45,12,2025-02-28,7503028921133,1,16.57,sellout-heb.xlsx
1,45,12,2025-03-04,7503028921133,1,16.57,sellout-heb.xlsx
1,45,13,2025-03-01,7503028921317,1,49.9,sellout-heb.xlsx
1,45,13,2025-03-02,7503028921317,2,99.8,sellout-heb.xlsx
1,45,13,2025-03-03,7503028921317,1,49.9,sellout-heb.xlsx
1,45,13,2025-03-06,7503028921317,1,49.9,sellout-heb.xlsx
1,46,2,2025-02-28,7500462417819,1,16.57,sellout-heb.xlsx
1,46,2,2025-03-01,7500462417819,3,49.72,sellout-heb.xlsx
1,46,2,2025-03-02,7500462417819,2,33.15,sellout-heb.xlsx
1,46,2,2025-03-03,7500462417819,2,33.15,sellout-heb.xlsx
1,46,2,2025-03-06,7500462417819,1,16.57,sellout-heb.xlsx
1,46,4,2025-02-28,7500462417833,3,49.72,sellout-heb.xlsx
1,46,4,2025-03-01,7500462417833,2,33.15,sellout-heb.xlsx
1,46,4,2025-03-02,7500462417833,1,16.57,sellout-heb.xlsx
1,46,4,2025-03-03,7500462417833,5,82.87,sellout-heb.xlsx
1,46,4,2025-03-04,7500462417833,1,16.57,sellout-heb.xlsx
1,46,4,2025-03-05,7500462417833,1,16.57,sellout-heb.xlsx
1,46,4,2025-03-06,7500462417833,1,16.57,sellout-heb.xlsx
1,46,5,2025-03-04,7500462860004,2,57.41,sellout-heb.xlsx
1,46,5,2025-03-05,7500462860004,1,28.7,sellout-heb.xlsx
1,46,5,2025-03-06,7500462860004,4,114.81,sellout-heb.xlsx
1,46,8,2025-03-01,7500462860042,4,66.3,sellout-heb.xlsx
1,46,8,2025-03-02,7500462860042,4,66.3,sellout-heb.xlsx
1,46,8,2025-03-03,7500462860042,1,16.57,sellout-heb.xlsx
1,46,8,2025-03-06,7500462860042,3,49.72,sellout-heb.xlsx
1,46,9,2025-03-01,7500462860066,5,92.13,sellout-heb.xlsx
1,46,9,2025-03-02,7500462860066,3,55.28,sellout-heb.xlsx
1,46,9,2025-03-03,7500462860066,1,18.43,sellout-heb.xlsx
1,46,10,2025-03-01,7503028921003,2,72.04,sellout-heb.xlsx
1,46,10,2025-03-02,7503028921003,3,108.06,sellout-heb.xlsx
1,46,10,2025-03-03,7503028921003,1,36.02,sellout-heb.xlsx
1,46,11,2025-02-28,7503028921010,1,28.7,sellout-heb.xlsx
1,46,11,2025-03-02,7503028921010,2,57.41,sellout-heb.xlsx
1,46,11,2025-03-06,7503028921010,2,57.41,sellout-heb.xlsx
1,46,13,2025-03-02,7503028921317,2,99.8,sellout-heb.xlsx
1,46,13,2025-03-05,7503028921317,2,102,sellout-heb.xlsx
1,47,2,2025-02-28,7500462417819,2,33.15,sellout-heb.xlsx
1,47,2,2025-03-02,7500462417819,3,49.72,sellout-heb.xlsx
1,47,2,2025-03-03,7500462417819,1,16.57,sellout-heb.xlsx
1,47,2,2025-03-04,7500462417819,2,33.15,sellout-heb.xlsx
1,47,2,2025-03-05,7500462417819,1,16.57,sellout-heb.xlsx
1,47,2,2025-03-06,7500462417819,2,33.15,sellout-heb.xlsx
1,47,3,2025-02-28,7500462417826,3,49.72,sellout-heb.xlsx
1,47,3,2025-03-02,7500462417826,1,16.57,sellout-heb.xlsx
1,47,3,2025-03-03,7500462417826,4,66.3,sellout-heb.xlsx
1,47,3,2025-03-04,7500462417826,2,33.15,sellout-heb.xlsx
1,47,3,2025-03-05,7500462417826,4,66.3,sellout-heb.xlsx
1,47,3,2025-03-06,7500462417826,2,33.15,sellout-heb.xlsx
1,47,4,2025-02-28,7500462417833,3,49.72,sellout-heb.xlsx
1,47,4,2025-03-01,7500462417833,2,33.15,sellout-heb.xlsx
1,47,4,2025-03-02,7500462417833,1,16.57,sellout-heb.xlsx
1,47,4,2025-03-03,7500462417833,4,66.3,sellout-heb.xlsx
1,47,4,2025-03-04,7500462417833,2,33.15,sellout-heb.xlsx
1,47,4,2025-03-05,7500462417833,1,16.57,sellout-heb.xlsx
1,47,4,2025-03-06,7500462417833,2,33.15,sellout-heb.xlsx
1,47,5,2025-02-28,7500462860004,2,57.41,sellout-heb.xlsx
1,47,5,2025-03-01,7500462860004,2,57.41,sellout-heb.xlsx
1,47,5,2025-03-03,7500462860004,1,28.7,sellout-heb.xlsx
1,47,5,2025-03-04,7500462860004,1,28.7,sellout-heb.xlsx
1,47,8,2025-03-01,7500462860042,1,16.57,sellout-heb.xlsx
1,47,8,2025-03-02,7500462860042,10,165.74,sellout-heb.xlsx
1,47,8,2025-03-03,7500462860042,1,16.57,sellout-heb.xlsx
1,47,9,2025-02-28,7500462860066,1,18.43,sellout-heb.xlsx
1,47,9,2025-03-03,7500462860066,2,36.85,sellout-heb.xlsx
1,47,9,2025-03-04,7500462860066,1,18.43,sellout-heb.xlsx
1,47,10,2025-02-28,7503028921003,1,36.02,sellout-heb.xlsx
1,47,10,2025-03-01,7503028921003,2,72.04,sellout-heb.xlsx
1,47,10,2025-03-02,7503028921003,1,36.02,sellout-heb.xlsx
1,47,10,2025-03-03,7503028921003,1,36.02,sellout-heb.xlsx
1,47,11,2025-03-01,7503028921010,1,28.7,sellout-heb.xlsx
1,47,11,2025-03-02,7503028921010,2,57.41,sellout-heb.xlsx
1,47,13,2025-02-28,7503028921317,1,49.9,sellout-heb.xlsx
1,47,13,2025-03-01,7503028921317,2,99.8,sellout-heb.xlsx
1,47,13,2025-03-02,7503028921317,1,49.9,sellout-heb.xlsx
1,47,13,2025-03-03,7503028921317,3,149.7,sellout-heb.xlsx
1,47,13,2025-03-04,7503028921317,1,49.9,sellout-heb.xlsx
1,47,13,2025-03-06,7503028921317,2,99.8,sellout-heb.xlsx
1,48,2,2025-02-28,7500462417819,1,16.57,sellout-heb.xlsx
1,48,2,2025-03-01,7500462417819,2,33.15,sellout-heb.xlsx
1,48,2,2025-03-02,7500462417819,4,66.3,sellout-heb.xlsx
1,48,2,2025-03-03,7500462417819,1,16.57,sellout-heb.xlsx
1,48,4,2025-03-01,7500462417833,1,16.57,sellout-heb.xlsx
1,48,4,2025-03-02,7500462417833,1,16.57,sellout-heb.xlsx
1,48,4,2025-03-03,7500462417833,2,33.15,sellout-heb.xlsx
1,48,4,2025-03-04,7500462417833,2,33.15,sellout-heb.xlsx
1,48,5,2025-02-28,7500462860004,2,57.41,sellout-heb.xlsx
1,48,5,2025-03-01,7500462860004,4,114.81,sellout-heb.xlsx
1,48,5,2025-03-03,7500462860004,2,57.41,sellout-heb.xlsx
1,48,8,2025-03-01,7500462860042,3,49.72,sellout-heb.xlsx
1,48,8,2025-03-02,7500462860042,7,116.02,sellout-heb.xlsx
1,48,9,2025-02-28,7500462860066,1,18.43,sellout-heb.xlsx
1,48,9,2025-03-01,7500462860066,1,18.43,sellout-heb.xlsx
1,48,9,2025-03-02,7500462860066,4,73.7,sellout-heb.xlsx
1,48,9,2025-03-04,7500462860066,1,18.43,sellout-heb.xlsx
1,48,9,2025-03-06,7500462860066,1,18.43,sellout-heb.xlsx
1,48,10,2025-03-01,7503028921003,1,36.02,sellout-heb.xlsx
1,48,10,2025-03-03,7503028921003,1,36.02,sellout-heb.xlsx
1,48,10,2025-03-05,7503028921003,1,36.02,sellout-heb.xlsx
1,48,11,2025-03-01,7503028921010,2,57.41,sellout-heb.xlsx
1,48,11,2025-03-03,7503028921010,4,114.81,sellout-heb.xlsx
1,48,11,2025-03-06,7503028921010,1,28.7,sellout-heb.xlsx
